"customer_id","outcome"
"customer_id_38151","NO"
"customer_id_172","NO"
"customer_id_26103","NO"
"customer_id_13581","NO"
"customer_id_27001","NO"
"customer_id_6268","NO"
"customer_id_7875","NO"
"customer_id_36173","NO"
"customer_id_12082","NO"
"customer_id_32020","NO"
"customer_id_14229","NO"
"customer_id_36351","YES"
"customer_id_37096","YES"
"customer_id_29003","NO"
"customer_id_37996","YES"
"customer_id_3448","NO"
"customer_id_16809","NO"
"customer_id_18005","NO"
"customer_id_4625","NO"
"customer_id_22454","NO"
"customer_id_18833","NO"
"customer_id_32132","NO"
"customer_id_23066","NO"
"customer_id_14812","NO"
"customer_id_24738","NO"
"customer_id_16736","NO"
"customer_id_23034","NO"
"customer_id_6857","NO"
"customer_id_11401","NO"
"customer_id_31248","NO"
"customer_id_11674","NO"
"customer_id_30812","NO"
"customer_id_17078","NO"
"customer_id_9397","NO"
"customer_id_28356","YES"
"customer_id_6456","NO"
"customer_id_1851","NO"
"customer_id_39565","YES"
"customer_id_9937","NO"
"customer_id_34155","NO"
"customer_id_20820","NO"
"customer_id_30229","NO"
"customer_id_3997","NO"
"customer_id_3397","NO"
"customer_id_6410","NO"
"customer_id_25948","NO"
"customer_id_20769","NO"
"customer_id_989","NO"
"customer_id_3694","NO"
"customer_id_40117","YES"
"customer_id_2393","NO"
"customer_id_28782","NO"
"customer_id_20110","NO"
"customer_id_25466","NO"
"customer_id_13375","NO"
"customer_id_12418","NO"
"customer_id_13593","NO"
"customer_id_32607","NO"
"customer_id_35013","YES"
"customer_id_15294","YES"
"customer_id_25770","NO"
"customer_id_31825","NO"
"customer_id_894","NO"
"customer_id_15931","NO"
"customer_id_2903","NO"
"customer_id_8310","NO"
"customer_id_11433","NO"
"customer_id_17645","NO"
"customer_id_29275","NO"
"customer_id_1087","NO"
"customer_id_1370","NO"
"customer_id_33735","NO"
"customer_id_11212","NO"
"customer_id_32478","NO"
"customer_id_35966","NO"
"customer_id_8045","NO"
"customer_id_1215","NO"
"customer_id_5825","NO"
"customer_id_346","NO"
"customer_id_27544","NO"
"customer_id_9396","NO"
"customer_id_13004","NO"
"customer_id_24195","NO"
"customer_id_34287","YES"
"customer_id_14505","NO"
"customer_id_19686","NO"
"customer_id_24475","NO"
"customer_id_23909","NO"
"customer_id_16403","NO"
"customer_id_1231","NO"
"customer_id_38688","NO"
"customer_id_4937","NO"
"customer_id_30994","NO"
"customer_id_40829","NO"
"customer_id_22248","NO"
"customer_id_5810","NO"
"customer_id_11477","NO"
"customer_id_35600","NO"
"customer_id_12736","NO"
"customer_id_32787","NO"
"customer_id_36446","NO"
"customer_id_26450","NO"
"customer_id_20297","NO"
"customer_id_33405","NO"
"customer_id_40991","NO"
"customer_id_10453","NO"
"customer_id_11634","NO"
"customer_id_29549","NO"
"customer_id_3808","NO"
"customer_id_38130","NO"
"customer_id_38799","NO"
"customer_id_31129","NO"
"customer_id_31745","NO"
"customer_id_31395","NO"
"customer_id_28500","NO"
"customer_id_10955","NO"
"customer_id_29541","NO"
"customer_id_2278","NO"
"customer_id_10827","NO"
"customer_id_15503","NO"
"customer_id_4106","NO"
"customer_id_39683","YES"
"customer_id_20494","NO"
"customer_id_34257","NO"
"customer_id_17728","NO"
"customer_id_27530","NO"
"customer_id_20720","NO"
"customer_id_1060","NO"
"customer_id_5124","NO"
"customer_id_21489","NO"
"customer_id_6607","NO"
"customer_id_133","NO"
"customer_id_26180","NO"
"customer_id_31544","NO"
"customer_id_9559","NO"
"customer_id_16637","NO"
"customer_id_27758","YES"
"customer_id_19973","NO"
"customer_id_18933","NO"
"customer_id_25200","NO"
"customer_id_21203","NO"
"customer_id_10062","NO"
"customer_id_33253","NO"
"customer_id_40027","NO"
"customer_id_20755","NO"
"customer_id_18310","NO"
"customer_id_8466","NO"
"customer_id_17239","NO"
"customer_id_8737","NO"
"customer_id_4120","NO"
"customer_id_30057","NO"
"customer_id_39438","YES"
"customer_id_11778","NO"
"customer_id_28286","NO"
"customer_id_16904","NO"
"customer_id_19592","NO"
"customer_id_28244","NO"
"customer_id_15625","NO"
"customer_id_14108","NO"
"customer_id_5252","NO"
"customer_id_35627","NO"
"customer_id_23423","NO"
"customer_id_35169","NO"
"customer_id_29861","NO"
"customer_id_19024","YES"
"customer_id_18531","NO"
"customer_id_41001","NO"
"customer_id_36505","NO"
"customer_id_14077","NO"
"customer_id_5282","NO"
"customer_id_16443","NO"
"customer_id_1676","NO"
"customer_id_7473","NO"
"customer_id_16664","NO"
"customer_id_13827","NO"
"customer_id_5689","NO"
"customer_id_32982","NO"
"customer_id_39584","NO"
"customer_id_12586","YES"
"customer_id_22719","NO"
"customer_id_23797","NO"
"customer_id_4064","NO"
"customer_id_18846","NO"
"customer_id_12487","NO"
"customer_id_19034","NO"
"customer_id_35837","NO"
"customer_id_2626","NO"
"customer_id_3910","NO"
"customer_id_9550","NO"
"customer_id_26156","NO"
"customer_id_14218","NO"
"customer_id_5345","NO"
"customer_id_25720","NO"
"customer_id_21241","NO"
"customer_id_17122","NO"
"customer_id_20414","NO"
"customer_id_23655","NO"
"customer_id_33084","NO"
"customer_id_26650","NO"
"customer_id_6395","NO"
"customer_id_20294","NO"
"customer_id_38510","NO"
"customer_id_22507","NO"
"customer_id_37128","YES"
"customer_id_40942","YES"
"customer_id_27628","NO"
"customer_id_9876","NO"
"customer_id_9525","NO"
"customer_id_9072","YES"
"customer_id_7900","NO"
"customer_id_7341","NO"
"customer_id_14000","NO"
"customer_id_19031","NO"
"customer_id_36621","YES"
"customer_id_26791","NO"
"customer_id_35418","NO"
"customer_id_8211","NO"
"customer_id_2492","NO"
"customer_id_28320","NO"
"customer_id_20033","NO"
"customer_id_28445","NO"
"customer_id_9049","NO"
"customer_id_40666","NO"
"customer_id_2414","NO"
"customer_id_28041","NO"
"customer_id_17547","NO"
"customer_id_40239","YES"
"customer_id_9535","NO"
"customer_id_36058","NO"
"customer_id_5275","NO"
"customer_id_27601","NO"
"customer_id_34336","NO"
"customer_id_7144","NO"
"customer_id_29643","NO"
"customer_id_11348","NO"
"customer_id_16325","NO"
"customer_id_30793","NO"
"customer_id_19892","NO"
"customer_id_38542","YES"
"customer_id_13631","NO"
"customer_id_14290","NO"
"customer_id_15336","NO"
"customer_id_38764","YES"
"customer_id_26272","NO"
"customer_id_19320","NO"
"customer_id_20053","NO"
"customer_id_9064","NO"
"customer_id_8023","NO"
"customer_id_8686","NO"
"customer_id_33793","NO"
"customer_id_2540","NO"
"customer_id_39913","NO"
"customer_id_33609","NO"
"customer_id_7514","NO"
"customer_id_28833","NO"
"customer_id_18059","NO"
"customer_id_13561","NO"
"customer_id_31936","NO"
"customer_id_28125","NO"
"customer_id_36262","NO"
"customer_id_40130","NO"
"customer_id_37865","NO"
"customer_id_36235","YES"
"customer_id_1568","NO"
"customer_id_17471","NO"
"customer_id_22341","NO"
"customer_id_10476","NO"
"customer_id_33730","NO"
"customer_id_27630","NO"
"customer_id_30351","NO"
"customer_id_9674","NO"
"customer_id_23615","NO"
"customer_id_11010","NO"
"customer_id_34875","NO"
"customer_id_2967","NO"
"customer_id_16425","NO"
"customer_id_20831","NO"
"customer_id_21679","NO"
"customer_id_12890","NO"
"customer_id_27203","NO"
"customer_id_21478","NO"
"customer_id_34551","NO"
"customer_id_23309","NO"
"customer_id_12157","NO"
"customer_id_1672","NO"
"customer_id_28213","NO"
"customer_id_2546","NO"
"customer_id_11034","NO"
"customer_id_6956","NO"
"customer_id_9149","YES"
"customer_id_18210","NO"
"customer_id_12637","NO"
"customer_id_12851","NO"
"customer_id_7825","NO"
"customer_id_25497","NO"
"customer_id_27184","NO"
"customer_id_14177","YES"
"customer_id_40238","YES"
"customer_id_35087","NO"
"customer_id_12883","NO"
"customer_id_3588","NO"
"customer_id_31192","NO"
"customer_id_1937","NO"
"customer_id_549","NO"
"customer_id_1974","NO"
"customer_id_20992","NO"
"customer_id_1730","NO"
"customer_id_26913","NO"
"customer_id_35661","NO"
"customer_id_11715","NO"
"customer_id_5915","NO"
"customer_id_22023","NO"
"customer_id_13097","NO"
"customer_id_36358","NO"
"customer_id_4645","NO"
"customer_id_26721","NO"
"customer_id_15980","NO"
"customer_id_10491","NO"
"customer_id_34672","NO"
"customer_id_34648","NO"
"customer_id_21492","NO"
"customer_id_16899","NO"
"customer_id_15168","NO"
"customer_id_33850","YES"
"customer_id_5652","NO"
"customer_id_40161","YES"
"customer_id_25229","NO"
"customer_id_39836","YES"
"customer_id_40169","YES"
"customer_id_2942","NO"
"customer_id_25445","NO"
"customer_id_345","NO"
"customer_id_25997","NO"
"customer_id_26227","NO"
"customer_id_33182","NO"
"customer_id_28725","NO"
"customer_id_12250","NO"
"customer_id_10312","NO"
"customer_id_22798","NO"
"customer_id_39652","YES"
"customer_id_17021","NO"
"customer_id_31849","NO"
"customer_id_40773","NO"
"customer_id_36810","NO"
"customer_id_17117","NO"
"customer_id_36263","YES"
"customer_id_37169","YES"
"customer_id_40614","NO"
"customer_id_4665","NO"
"customer_id_2195","NO"
"customer_id_8290","NO"
"customer_id_3746","NO"
"customer_id_25377","NO"
"customer_id_13641","NO"
"customer_id_7688","NO"
"customer_id_8582","NO"
"customer_id_19969","NO"
"customer_id_23307","NO"
"customer_id_35470","NO"
"customer_id_18986","NO"
"customer_id_36348","NO"
"customer_id_36864","NO"
"customer_id_38122","NO"
"customer_id_16699","NO"
"customer_id_2501","NO"
"customer_id_6291","NO"
"customer_id_33104","NO"
"customer_id_24692","NO"
"customer_id_18943","NO"
"customer_id_20647","NO"
"customer_id_33784","NO"
"customer_id_32557","NO"
"customer_id_32622","NO"
"customer_id_7785","NO"
"customer_id_32795","NO"
"customer_id_35397","NO"
"customer_id_3486","NO"
"customer_id_20335","NO"
"customer_id_7249","NO"
"customer_id_26319","NO"
"customer_id_26814","NO"
"customer_id_16397","NO"
"customer_id_5460","NO"
"customer_id_20987","NO"
"customer_id_4680","NO"
"customer_id_41135","NO"
"customer_id_33070","NO"
"customer_id_34362","NO"
"customer_id_9330","NO"
"customer_id_38570","YES"
"customer_id_27545","NO"
"customer_id_4376","NO"
"customer_id_32395","NO"
"customer_id_21369","NO"
"customer_id_14615","NO"
"customer_id_4330","NO"
"customer_id_11153","NO"
"customer_id_38916","YES"
"customer_id_16281","NO"
"customer_id_19690","NO"
"customer_id_26929","NO"
"customer_id_33231","NO"
"customer_id_34114","NO"
"customer_id_19955","NO"
"customer_id_30899","NO"
"customer_id_29543","NO"
"customer_id_388","NO"
"customer_id_25305","NO"
"customer_id_15488","NO"
"customer_id_33254","NO"
"customer_id_32511","NO"
"customer_id_4450","NO"
"customer_id_137","NO"
"customer_id_1344","NO"
"customer_id_12539","NO"
"customer_id_30161","YES"
"customer_id_8018","NO"
"customer_id_28434","YES"
"customer_id_16140","NO"
"customer_id_4143","NO"
"customer_id_16470","NO"
"customer_id_35698","YES"
"customer_id_25221","NO"
"customer_id_7293","NO"
"customer_id_17901","NO"
"customer_id_8987","NO"
"customer_id_19813","NO"
"customer_id_40717","NO"
"customer_id_36558","YES"
"customer_id_37008","YES"
"customer_id_24269","NO"
"customer_id_1277","NO"
"customer_id_31387","NO"
"customer_id_28223","NO"
"customer_id_13202","NO"
"customer_id_15308","NO"
"customer_id_819","NO"
"customer_id_46","NO"
"customer_id_30191","NO"
"customer_id_39177","NO"
"customer_id_36524","NO"
"customer_id_8867","NO"
"customer_id_37172","NO"
"customer_id_17382","NO"
"customer_id_25904","NO"
"customer_id_36908","NO"
"customer_id_603","NO"
"customer_id_28832","NO"
"customer_id_21696","NO"
"customer_id_5393","NO"
"customer_id_33368","NO"
"customer_id_33507","YES"
"customer_id_1065","NO"
"customer_id_2664","NO"
"customer_id_40744","YES"
"customer_id_11915","NO"
"customer_id_10152","NO"
"customer_id_34817","NO"
"customer_id_1610","NO"
"customer_id_222","NO"
"customer_id_31346","NO"
"customer_id_14576","NO"
"customer_id_16492","NO"
"customer_id_27084","NO"
"customer_id_37916","YES"
"customer_id_4989","NO"
"customer_id_12604","NO"
"customer_id_37459","NO"
"customer_id_9992","NO"
"customer_id_397","NO"
"customer_id_13504","NO"
"customer_id_2129","NO"
"customer_id_27760","YES"
"customer_id_16063","NO"
"customer_id_23808","NO"
"customer_id_6567","NO"
"customer_id_35391","NO"
"customer_id_6484","NO"
"customer_id_11990","NO"
"customer_id_3504","NO"
"customer_id_36063","NO"
"customer_id_36158","NO"
"customer_id_4936","NO"
"customer_id_2639","NO"
"customer_id_23867","NO"
"customer_id_21406","NO"
"customer_id_37884","NO"
"customer_id_22919","NO"
"customer_id_13586","NO"
"customer_id_14277","NO"
"customer_id_10904","NO"
"customer_id_13314","NO"
"customer_id_23719","NO"
"customer_id_12235","NO"
"customer_id_31731","NO"
"customer_id_8282","NO"
"customer_id_11558","NO"
"customer_id_4004","NO"
"customer_id_23258","NO"
"customer_id_37300","NO"
"customer_id_40755","YES"
"customer_id_39429","YES"
"customer_id_22704","NO"
"customer_id_6522","NO"
"customer_id_29404","NO"
"customer_id_22888","NO"
"customer_id_38437","NO"
"customer_id_38281","NO"
"customer_id_11711","NO"
"customer_id_40278","YES"
"customer_id_30088","NO"
"customer_id_24531","NO"
"customer_id_37305","NO"
"customer_id_21117","NO"
"customer_id_4812","NO"
"customer_id_10422","NO"
"customer_id_37010","YES"
"customer_id_33618","NO"
"customer_id_17185","NO"
"customer_id_3394","NO"
"customer_id_16629","NO"
"customer_id_6974","NO"
"customer_id_23502","NO"
"customer_id_30568","YES"
"customer_id_35215","NO"
"customer_id_13260","NO"
"customer_id_14765","NO"
"customer_id_12188","NO"
"customer_id_30909","NO"
"customer_id_23394","NO"
"customer_id_31688","NO"
"customer_id_25620","NO"
"customer_id_12481","NO"
"customer_id_12092","NO"
"customer_id_7247","NO"
"customer_id_4505","NO"
"customer_id_36689","YES"
"customer_id_21114","NO"
"customer_id_33854","NO"
"customer_id_35750","NO"
"customer_id_35167","YES"
"customer_id_40586","YES"
"customer_id_24212","NO"
"customer_id_35336","NO"
"customer_id_6770","NO"
"customer_id_39388","NO"
"customer_id_9584","NO"
"customer_id_39206","NO"
"customer_id_32987","NO"
"customer_id_12290","NO"
"customer_id_7186","NO"
"customer_id_7599","NO"
"customer_id_34244","NO"
"customer_id_28655","NO"
"customer_id_12799","NO"
"customer_id_7698","NO"
"customer_id_11192","NO"
"customer_id_2975","NO"
"customer_id_4467","NO"
"customer_id_27585","NO"
"customer_id_40971","NO"
"customer_id_29574","NO"
"customer_id_40787","NO"
"customer_id_28088","NO"
"customer_id_17456","YES"
"customer_id_383","NO"
"customer_id_4085","NO"
"customer_id_27438","NO"
"customer_id_15119","NO"
"customer_id_6562","NO"
"customer_id_31380","NO"
"customer_id_17298","NO"
"customer_id_267","NO"
"customer_id_33758","NO"
"customer_id_37956","NO"
"customer_id_1152","NO"
"customer_id_10609","NO"
"customer_id_1192","NO"
"customer_id_36234","YES"
"customer_id_21086","NO"
"customer_id_19382","NO"
"customer_id_20643","NO"
"customer_id_12024","NO"
"customer_id_36227","NO"
"customer_id_36318","NO"
"customer_id_40430","NO"
"customer_id_34462","NO"
"customer_id_20451","NO"
"customer_id_3379","NO"
"customer_id_29686","NO"
"customer_id_14844","NO"
"customer_id_18892","NO"
"customer_id_33138","NO"
"customer_id_27062","NO"
"customer_id_33514","NO"
"customer_id_11448","NO"
"customer_id_40141","YES"
"customer_id_16247","NO"
"customer_id_13534","NO"
"customer_id_28908","NO"
"customer_id_36569","NO"
"customer_id_33529","NO"
"customer_id_37667","NO"
"customer_id_32078","NO"
"customer_id_33891","NO"
"customer_id_24308","YES"
"customer_id_12933","NO"
"customer_id_31316","NO"
"customer_id_6232","NO"
"customer_id_24393","NO"
"customer_id_14792","NO"
"customer_id_26242","NO"
"customer_id_272","NO"
"customer_id_27141","NO"
"customer_id_10508","NO"
"customer_id_813","NO"
"customer_id_23825","NO"
"customer_id_30456","NO"
"customer_id_6195","NO"
"customer_id_7628","NO"
"customer_id_4084","NO"
"customer_id_27726","YES"
"customer_id_28717","YES"
"customer_id_27175","NO"
"customer_id_17501","NO"
"customer_id_38231","NO"
"customer_id_35538","NO"
"customer_id_22071","NO"
"customer_id_30222","YES"
"customer_id_25059","NO"
"customer_id_9059","NO"
"customer_id_25332","NO"
"customer_id_38453","YES"
"customer_id_13912","NO"
"customer_id_3341","NO"
"customer_id_31646","NO"
"customer_id_16104","NO"
"customer_id_5550","NO"
"customer_id_35630","NO"
"customer_id_29846","NO"
"customer_id_33241","NO"
"customer_id_20627","NO"
"customer_id_11119","NO"
"customer_id_29853","NO"
"customer_id_14777","NO"
"customer_id_28339","NO"
"customer_id_35242","NO"
"customer_id_14918","NO"
"customer_id_10734","NO"
"customer_id_22166","NO"
"customer_id_31696","NO"
"customer_id_11567","NO"
"customer_id_40351","YES"
"customer_id_27547","NO"
"customer_id_35904","NO"
"customer_id_18884","NO"
"customer_id_25645","NO"
"customer_id_17250","NO"
"customer_id_12903","NO"
"customer_id_25149","NO"
"customer_id_24501","NO"
"customer_id_1686","NO"
"customer_id_18553","YES"
"customer_id_33158","NO"
"customer_id_32773","NO"
"customer_id_9220","NO"
"customer_id_24292","NO"
"customer_id_15947","NO"
"customer_id_25204","NO"
"customer_id_18844","NO"
"customer_id_11208","NO"
"customer_id_39663","YES"
"customer_id_31295","NO"
"customer_id_30045","NO"
"customer_id_26591","NO"
"customer_id_15825","NO"
"customer_id_35402","NO"
"customer_id_10660","NO"
"customer_id_4728","NO"
"customer_id_1006","NO"
"customer_id_3229","NO"
"customer_id_14828","YES"
"customer_id_17083","NO"
"customer_id_4534","NO"
"customer_id_32609","NO"
"customer_id_21221","NO"
"customer_id_8440","NO"
"customer_id_11339","NO"
"customer_id_19649","NO"
"customer_id_23875","NO"
"customer_id_36611","YES"
"customer_id_39238","YES"
"customer_id_8113","NO"
"customer_id_39755","YES"
"customer_id_35507","NO"
"customer_id_9702","NO"
"customer_id_27625","NO"
"customer_id_36376","NO"
"customer_id_16334","NO"
"customer_id_17751","NO"
"customer_id_5464","NO"
"customer_id_10261","NO"
"customer_id_20591","YES"
"customer_id_39182","YES"
"customer_id_19817","NO"
"customer_id_25999","NO"
"customer_id_15910","NO"
"customer_id_40362","YES"
"customer_id_35394","NO"
"customer_id_3777","NO"
"customer_id_8809","NO"
"customer_id_26271","NO"
"customer_id_15550","NO"
"customer_id_33050","NO"
"customer_id_36089","NO"
"customer_id_34866","NO"
"customer_id_38347","YES"
"customer_id_19821","NO"
"customer_id_10791","NO"
"customer_id_12833","NO"
"customer_id_35533","NO"
"customer_id_6965","NO"
"customer_id_17712","NO"
"customer_id_21745","NO"
"customer_id_30713","NO"
"customer_id_39588","YES"
"customer_id_36047","NO"
"customer_id_35742","NO"
"customer_id_13653","NO"
"customer_id_30637","NO"
"customer_id_38944","NO"
"customer_id_9499","NO"
"customer_id_3357","NO"
"customer_id_14540","NO"
"customer_id_27533","NO"
"customer_id_32151","NO"
"customer_id_27646","NO"
"customer_id_13469","NO"
"customer_id_38368","NO"
"customer_id_630","NO"
"customer_id_36190","NO"
"customer_id_24477","NO"
"customer_id_30193","YES"
"customer_id_20678","NO"
"customer_id_22910","NO"
"customer_id_17112","NO"
"customer_id_29024","NO"
"customer_id_9382","NO"
"customer_id_27942","YES"
"customer_id_34009","NO"
"customer_id_3964","NO"
"customer_id_2855","NO"
"customer_id_6626","NO"
"customer_id_10198","NO"
"customer_id_27460","NO"
"customer_id_35938","NO"
"customer_id_22501","NO"
"customer_id_35490","NO"
"customer_id_26182","NO"
"customer_id_25812","NO"
"customer_id_30157","NO"
"customer_id_34673","NO"
"customer_id_1527","NO"
"customer_id_27656","NO"
"customer_id_22571","NO"
"customer_id_27797","YES"
"customer_id_4744","NO"
"customer_id_3610","NO"
"customer_id_32039","NO"
"customer_id_30619","NO"
"customer_id_9089","NO"
"customer_id_8880","NO"
"customer_id_15158","NO"
"customer_id_12959","NO"
"customer_id_18236","NO"
"customer_id_20603","NO"
"customer_id_19444","NO"
"customer_id_25919","NO"
"customer_id_33186","NO"
"customer_id_21063","NO"
"customer_id_32389","NO"
"customer_id_34752","NO"
"customer_id_10601","NO"
"customer_id_2764","NO"
"customer_id_20555","YES"
"customer_id_34428","NO"
"customer_id_9026","NO"
"customer_id_12496","NO"
"customer_id_20271","NO"
"customer_id_34400","NO"
"customer_id_7742","NO"
"customer_id_22202","NO"
"customer_id_12233","NO"
"customer_id_11146","NO"
"customer_id_30650","NO"
"customer_id_39288","NO"
"customer_id_34384","YES"
"customer_id_6156","NO"
"customer_id_5711","NO"
"customer_id_24033","YES"
"customer_id_12114","NO"
"customer_id_40964","NO"
"customer_id_13814","NO"
"customer_id_23089","NO"
"customer_id_23277","NO"
"customer_id_736","NO"
"customer_id_22392","NO"
"customer_id_27936","YES"
"customer_id_15486","YES"
"customer_id_29161","NO"
"customer_id_16033","NO"
"customer_id_40820","NO"
"customer_id_16780","NO"
"customer_id_30478","NO"
"customer_id_14946","NO"
"customer_id_10186","NO"
"customer_id_14495","NO"
"customer_id_24249","NO"
"customer_id_16721","NO"
"customer_id_20550","NO"
"customer_id_33578","NO"
"customer_id_841","NO"
"customer_id_18746","NO"
"customer_id_6504","NO"
"customer_id_18837","NO"
"customer_id_23722","NO"
"customer_id_3918","NO"
"customer_id_29296","NO"
"customer_id_4220","NO"
"customer_id_2545","NO"
"customer_id_1482","NO"
"customer_id_36372","NO"
"customer_id_15022","NO"
"customer_id_14443","NO"
"customer_id_13272","YES"
"customer_id_35321","NO"
"customer_id_15207","NO"
"customer_id_40102","NO"
"customer_id_4540","NO"
"customer_id_2950","NO"
"customer_id_7510","NO"
"customer_id_6804","NO"
"customer_id_7834","NO"
"customer_id_36275","NO"
"customer_id_12141","NO"
"customer_id_30219","YES"
"customer_id_4496","NO"
"customer_id_41106","NO"
"customer_id_24192","NO"
"customer_id_16975","NO"
"customer_id_36789","YES"
"customer_id_14189","NO"
"customer_id_37727","NO"
"customer_id_36948","YES"
"customer_id_25753","NO"
"customer_id_14917","NO"
"customer_id_33853","NO"
"customer_id_12231","NO"
"customer_id_8634","NO"
"customer_id_19316","NO"
"customer_id_23739","NO"
"customer_id_762","NO"
"customer_id_33014","NO"
"customer_id_40333","YES"
"customer_id_1280","NO"
"customer_id_19625","NO"
"customer_id_25078","NO"
"customer_id_423","NO"
"customer_id_22885","YES"
"customer_id_2104","NO"
"customer_id_2292","NO"
"customer_id_33140","NO"
"customer_id_20705","YES"
"customer_id_22506","NO"
"customer_id_2973","NO"
"customer_id_14129","NO"
"customer_id_39902","NO"
"customer_id_37397","YES"
"customer_id_17747","NO"
"customer_id_23750","NO"
"customer_id_1977","NO"
"customer_id_6045","NO"
"customer_id_12640","NO"
"customer_id_24433","NO"
"customer_id_33954","NO"
"customer_id_25873","NO"
"customer_id_34633","NO"
"customer_id_9363","NO"
"customer_id_26759","NO"
"customer_id_25535","NO"
"customer_id_36488","NO"
"customer_id_17666","NO"
"customer_id_36772","NO"
"customer_id_1838","NO"
"customer_id_37467","NO"
"customer_id_23048","NO"
"customer_id_8184","NO"
"customer_id_9350","NO"
"customer_id_5527","NO"
"customer_id_22206","NO"
"customer_id_37353","NO"
"customer_id_8470","NO"
"customer_id_8873","NO"
"customer_id_2927","NO"
"customer_id_3313","NO"
"customer_id_28297","NO"
"customer_id_13035","NO"
"customer_id_35421","NO"
"customer_id_11734","NO"
"customer_id_22374","NO"
"customer_id_38760","NO"
"customer_id_32127","NO"
"customer_id_3427","NO"
"customer_id_22521","NO"
"customer_id_14830","NO"
"customer_id_28773","NO"
"customer_id_35165","NO"
"customer_id_7395","NO"
"customer_id_1458","NO"
"customer_id_13743","NO"
"customer_id_31885","NO"
"customer_id_9620","NO"
"customer_id_33585","NO"
"customer_id_14304","NO"
"customer_id_23233","NO"
"customer_id_37961","NO"
"customer_id_34923","NO"
"customer_id_12744","NO"
"customer_id_11243","NO"
"customer_id_36657","NO"
"customer_id_6069","NO"
"customer_id_30060","NO"
"customer_id_12512","NO"
"customer_id_39414","NO"
"customer_id_25830","YES"
"customer_id_38689","YES"
"customer_id_37176","NO"
"customer_id_37885","NO"
"customer_id_4498","NO"
"customer_id_24498","NO"
"customer_id_6494","NO"
"customer_id_3234","NO"
"customer_id_39178","YES"
"customer_id_23955","NO"
"customer_id_11475","NO"
"customer_id_34259","NO"
"customer_id_6715","NO"
"customer_id_4196","NO"
"customer_id_6848","NO"
"customer_id_1003","NO"
"customer_id_4774","NO"
"customer_id_24657","NO"
"customer_id_30423","YES"
"customer_id_3874","NO"
"customer_id_36722","NO"
"customer_id_19863","NO"
"customer_id_17896","NO"
"customer_id_24779","NO"
"customer_id_6285","NO"
"customer_id_28852","NO"
"customer_id_10697","NO"
"customer_id_35869","NO"
"customer_id_36900","YES"
"customer_id_7570","NO"
"customer_id_31177","NO"
"customer_id_29944","NO"
"customer_id_24513","NO"
"customer_id_10455","NO"
"customer_id_24066","NO"
"customer_id_7889","NO"
"customer_id_9400","NO"
"customer_id_34988","NO"
"customer_id_6419","NO"
"customer_id_19460","NO"
"customer_id_36479","YES"
"customer_id_22741","NO"
"customer_id_14646","NO"
"customer_id_3500","NO"
"customer_id_12784","NO"
"customer_id_16133","NO"
"customer_id_14977","NO"
"customer_id_6934","NO"
"customer_id_24457","NO"
"customer_id_5337","NO"
"customer_id_38774","YES"
"customer_id_5540","NO"
"customer_id_37649","NO"
"customer_id_18430","NO"
"customer_id_28407","NO"
"customer_id_19327","NO"
"customer_id_29002","NO"
"customer_id_8591","NO"
"customer_id_18861","NO"
"customer_id_25796","NO"
"customer_id_20310","NO"
"customer_id_14948","YES"
"customer_id_16647","NO"
"customer_id_20244","NO"
"customer_id_40484","YES"
"customer_id_10865","NO"
"customer_id_18903","NO"
"customer_id_2707","NO"
"customer_id_19568","NO"
"customer_id_2127","NO"
"customer_id_4252","NO"
"customer_id_37964","YES"
"customer_id_6128","NO"
"customer_id_30050","NO"
"customer_id_2572","NO"
"customer_id_7934","NO"
"customer_id_30402","NO"
"customer_id_28691","NO"
"customer_id_9405","NO"
"customer_id_34253","NO"
"customer_id_8151","NO"
"customer_id_2052","NO"
"customer_id_24545","NO"
"customer_id_8165","NO"
"customer_id_16235","NO"
"customer_id_39748","NO"
"customer_id_39818","NO"
"customer_id_8146","NO"
"customer_id_26741","NO"
"customer_id_5168","NO"
"customer_id_7178","NO"
"customer_id_32406","NO"
"customer_id_38673","YES"
"customer_id_28187","NO"
"customer_id_10721","NO"
"customer_id_32297","NO"
"customer_id_20318","NO"
"customer_id_25147","NO"
"customer_id_30378","NO"
"customer_id_40119","YES"
"customer_id_39171","YES"
"customer_id_2476","NO"
"customer_id_18422","NO"
"customer_id_30230","YES"
"customer_id_38299","NO"
"customer_id_20366","NO"
"customer_id_9252","NO"
"customer_id_21477","NO"
"customer_id_32102","NO"
"customer_id_30128","NO"
"customer_id_6363","NO"
"customer_id_10506","NO"
"customer_id_36733","NO"
"customer_id_12737","NO"
"customer_id_24520","NO"
"customer_id_11941","NO"
"customer_id_33508","NO"
"customer_id_14099","NO"
"customer_id_32829","NO"
"customer_id_355","NO"
"customer_id_12689","NO"
"customer_id_22309","NO"
"customer_id_26893","NO"
"customer_id_9418","NO"
"customer_id_20382","NO"
"customer_id_18762","NO"
"customer_id_32887","NO"
"customer_id_7011","NO"
"customer_id_16870","NO"
"customer_id_27075","NO"
"customer_id_4822","NO"
"customer_id_40834","NO"
"customer_id_32597","NO"
"customer_id_10356","NO"
"customer_id_24534","NO"
"customer_id_8979","NO"
"customer_id_7063","NO"
"customer_id_29433","NO"
"customer_id_38005","NO"
"customer_id_22430","NO"
"customer_id_33924","NO"
"customer_id_30224","NO"
"customer_id_19633","NO"
